pair_id,engine,input_id,source_kind,modality,operation,checkpoint_index,checkpoint,status,coverage_status,feature_reuse_decision,reason,checkpoint_record_sha256,max_corner_error_mm,max_intensity_error,nominal_mismatched_intensity_voxels,nominal_mismatched_roi_voxels,ambiguous_intensity_voxels,ambiguous_roi_voxels,violating_intensity_voxels,violating_roi_voxels,candidate_roi_voxels,position_check,intensity_check,roi_check,source_roi_outside_candidate_fov,source_roi_definitely_outside_candidate_fov,source_roi_centres_near_fov_boundary
mirp|hippocampus_287|cubic_1p3,mirp,hippocampus_287,public_anatomical,mr,cubic_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,bbafd3812f441377bd6012598f75499a35ec729a092108d7d67425b49517bc30,0.0,0.0,0,0,0,0,0,0,790,True,True,True,0,0,0
mirp|hippocampus_287|linear_1p3,mirp,hippocampus_287,public_anatomical,mr,linear_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,ebd0f4ab3d0b7e8dad6a9378f68288bd75620c51c871603e30e3f7c2507005a5,0.0,6.103515625e-05,0,0,0,0,0,0,790,True,True,True,0,0,0
mirp|hippocampus_332|identity,mirp,hippocampus_332,public_anatomical,mr,identity,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,eb428da4b581f634fb5a4bd1c33473c3384435972695e0a9b0fa3ea153b606b8,0.0,0.0,0,0,0,0,0,0,1803,True,True,True,0,0,0
mirp|hippocampus_332|cubic_1p3,mirp,hippocampus_332,public_anatomical,mr,cubic_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,b851bee83011ded70cb09c4068567013b6bc851939b70e164046056f3963edb3,0.0,0.0,0,0,0,0,0,0,831,True,True,True,0,0,0
mirp|hippocampus_332|linear_1p3,mirp,hippocampus_332,public_anatomical,mr,linear_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,f6aa425e544ffdcc12927a568931b121684177b2e33cb5505733d615931c2692,0.0,6.103515625e-05,0,0,0,0,0,0,831,True,True,True,0,0,0
mirp|hippocampus_155|identity,mirp,hippocampus_155,public_anatomical,mr,identity,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,2ce1b6087fc31be6534fa7138760cbdbdbf48e56da74b395e2a99ce4be655641,0.0,0.0,0,0,0,0,0,0,2046,True,True,True,0,0,0
mirp|hippocampus_155|cubic_1p3,mirp,hippocampus_155,public_anatomical,mr,cubic_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,bd4f418456143d5cf76b5d7601ebd1bc205c88f5b543d084044ac9243501a175,0.0,0.0,0,0,0,0,0,0,934,True,True,True,0,0,0
mirp|hippocampus_155|linear_1p3,mirp,hippocampus_155,public_anatomical,mr,linear_1p3,0,original_image_export_after_extraction,violated,satisfied,blocked,intensity:violated,3fbd5ec46ebcb719cd47ef7ce00f67625d0e1a4b3ea65fb6fa44748f791f2dea,0.0,0.03125,59,0,0,0,59,0,934,True,False,True,0,0,0
mirp|hippocampus_238|identity,mirp,hippocampus_238,public_anatomical,mr,identity,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,64dc0d4de9b3fdeebb08913b87d5bae1d154f76beedf259d0bc99e4cc6c6990e,0.0,0.0,0,0,0,0,0,0,2302,True,True,True,0,0,0
mirp|hippocampus_238|cubic_1p3,mirp,hippocampus_238,public_anatomical,mr,cubic_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,a5ee1cd2a0a6560254c6131213e155bd50ff7cebe1b575216bbe0c99b8e5ce56,0.0,0.0,0,0,0,0,0,0,1045,True,True,True,0,0,0
mirp|hippocampus_238|linear_1p3,mirp,hippocampus_238,public_anatomical,mr,linear_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,9ab593b3e92ded2ece8361a9a89549ee3ba082dfacb98c23f160b3aee1711aa9,0.0,6.103515625e-05,0,0,0,0,0,0,1045,True,True,True,0,0,0
mirp|hippocampus_288|identity,mirp,hippocampus_288,public_anatomical,mr,identity,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,fa721c9f6ab96f5843a539771d368c3c19c46952252e5e3195f2fdf06076b37e,0.0,0.0,0,0,0,0,0,0,1850,True,True,True,0,0,0
mirp|hippocampus_288|cubic_1p3,mirp,hippocampus_288,public_anatomical,mr,cubic_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,b830b555335a2b16a6a5630b87ee0909c3c431f0bb5b1b332cae3c3df7394ff1,0.0,0.0,0,0,0,0,0,0,843,True,True,True,0,0,0
mirp|hippocampus_288|linear_1p3,mirp,hippocampus_288,public_anatomical,mr,linear_1p3,0,original_image_export_after_extraction,violated,satisfied,blocked,intensity:violated,8f653f54151dd2ad86f73c3cd595cbb6d21240ce7640dd3e7a1679796b23bc21,0.0,0.0001220703125,1,0,0,0,1,0,843,True,False,True,0,0,0
mirp|hippocampus_393|identity,mirp,hippocampus_393,public_anatomical,mr,identity,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,bd78b30e313d8c4c163c5ce71d21d5af28fdc40e86d6cd96183a45f5230215da,0.0,0.0,0,0,0,0,0,0,1864,True,True,True,0,0,0
mirp|hippocampus_393|cubic_1p3,mirp,hippocampus_393,public_anatomical,mr,cubic_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,c6cff8ffab1c5e60c39ee4ec7829fb541f1295a97561a2b70ee6df14f8f8414b,0.0,0.0,0,0,0,0,0,0,846,True,True,True,0,0,0
mirp|hippocampus_393|linear_1p3,mirp,hippocampus_393,public_anatomical,mr,linear_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,428159eb634c328e549757fb1ec0818d444a604fd646faf736a1572ef33b1333,0.0,6.103515625e-05,0,0,0,0,0,0,846,True,True,True,0,0,0
mirp|hippocampus_172|cubic_1p3,mirp,hippocampus_172,public_anatomical,mr,cubic_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,020edc490add49a55917ec4c22bfa3f830242afe1509d33fdb04f84dbd12a746,0.0,0.0,0,0,0,0,0,0,891,True,True,True,0,0,0
mirp|hippocampus_172|linear_1p3,mirp,hippocampus_172,public_anatomical,mr,linear_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,9fb27a00edcf63b4e3e16dfb7f8c9de00944b51dc2677eba06bc1a0d32a50d48,0.0,7.62939453125e-06,0,0,0,0,0,0,891,True,True,True,0,0,0
mirp|hippocampus_244|identity,mirp,hippocampus_244,public_anatomical,mr,identity,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,444ea7cd7817a35511b8e5c3324c9aa3a08696e1a9a47e865e8d6ddc358c3882,0.0,0.0,0,0,0,0,0,0,1697,True,True,True,0,0,0
mirp|hippocampus_244|cubic_1p3,mirp,hippocampus_244,public_anatomical,mr,cubic_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,2ecbd234d347379d6e2ba1fd81d5fd8e2ca92033e01e19223bf0b39bb4917d90,0.0,0.0,0,0,0,0,0,0,769,True,True,True,0,0,0
mirp|hippocampus_244|linear_1p3,mirp,hippocampus_244,public_anatomical,mr,linear_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,8dc3ab1115bc133d5e920ce0f9ffbcf9188d34cee126b59f6155f2998dd097e5,0.0,6.103515625e-05,0,0,0,0,0,0,769,True,True,True,0,0,0
mirp|hippocampus_224|identity,mirp,hippocampus_224,public_anatomical,mr,identity,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,b7c4cb61cf16f445ba912350efde41d8232eea24966f3e5a3c0a0c85181294a2,0.0,0.0,0,0,0,0,0,0,2033,True,True,True,0,0,0
mirp|hippocampus_224|cubic_1p3,mirp,hippocampus_224,public_anatomical,mr,cubic_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,629fe94e6b9959080dad571939c32d3e51053f9a9eaca2278c052e2a0178813d,0.0,0.0,0,0,0,0,0,0,929,True,True,True,0,0,0
mirp|hippocampus_224|linear_1p3,mirp,hippocampus_224,public_anatomical,mr,linear_1p3,0,original_image_export_after_extraction,violated,satisfied,blocked,intensity:violated,b39239169e0abc3c3db0f0d9e6c1827e9de99c6e5baa765ad5424a67d1beaea3,0.0,0.0001220703125,11,0,0,0,11,0,929,True,False,True,0,0,0
mirp|hippocampus_193|identity,mirp,hippocampus_193,public_anatomical,mr,identity,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,d75de2e990b7694b1bbe8121ffff8d805a948bab35c351afd0a1309fc0afd385,0.0,0.0,0,0,0,0,0,0,1351,True,True,True,0,0,0
mirp|hippocampus_193|cubic_1p3,mirp,hippocampus_193,public_anatomical,mr,cubic_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,b95a6dad553c2fd13f1842d90fc8cea59d8b39c09db9cd932c6885a2a1c10bb6,0.0,0.0,0,0,0,0,0,0,615,True,True,True,0,0,0
mirp|hippocampus_193|linear_1p3,mirp,hippocampus_193,public_anatomical,mr,linear_1p3,0,original_image_export_after_extraction,violated,satisfied,blocked,intensity:violated,1d9f1a873fdfc0f5431bb0d58ba7cf3f0ecc6cac413b7eadd9b3a55021e469d3,0.0,0.03125,30,0,0,0,30,0,615,True,False,True,0,0,0
mirp|hippocampus_169|identity,mirp,hippocampus_169,public_anatomical,mr,identity,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,e70a2b4e3b7a9453603809c5db65012c2fa4e8d88ff25cce9fbb113bf6e466cf,0.0,0.0,0,0,0,0,0,0,1363,True,True,True,0,0,0
mirp|hippocampus_169|cubic_1p3,mirp,hippocampus_169,public_anatomical,mr,cubic_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,4e8b4d13de8b382f225a9b3596d793eedd7af35be542584842d6e73ac0587eac,0.0,0.0,0,0,0,0,0,0,644,True,True,True,0,0,0
mirp|hippocampus_169|linear_1p3,mirp,hippocampus_169,public_anatomical,mr,linear_1p3,0,original_image_export_after_extraction,violated,satisfied,blocked,intensity:violated,f65e7826af0517a294c6d08853994d17c4e90b4e7cb3a5a77f013c92daa7bffd,0.0,0.03125,9,0,0,0,9,0,644,True,False,True,0,0,0
mirp|hippocampus_248|identity,mirp,hippocampus_248,public_anatomical,mr,identity,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,0781ab2c51e2734cae7d4374625546d9adbdeae3c54d2d5e4652c04815e4adbd,0.0,0.0,0,0,0,0,0,0,1887,True,True,True,0,0,0
mirp|hippocampus_248|cubic_1p3,mirp,hippocampus_248,public_anatomical,mr,cubic_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,052f84cc4e761b37323ea70f2ebbb31da27033f21f059f338f7bc597967ecb7d,0.0,0.0,0,0,0,0,0,0,848,True,True,True,0,0,0
mirp|hippocampus_248|linear_1p3,mirp,hippocampus_248,public_anatomical,mr,linear_1p3,0,original_image_export_after_extraction,satisfied,satisfied,requires_reextraction,,8cc736b58cad474695f99d6904bf212ffcbbc61f00cd3e1e1c1089d2245f3f6a,0.0,6.103515625e-05,0,0,0,0,0,0,848,True,True,True,0,0,0
mirp|spleen_22|identity,mirp,spleen_22,public_anatomical,ct,identity,0,original_image_export_after_extraction,unavailable,unobserved,unobserved,source_or_configuration_outside_native_profile,5af5e3e3de4022d0a54afc4c095f5de460a682267f159ef31ca09280f710d6bc,,,,,,,,,,unobserved,unobserved,unobserved,,,
mirp|spleen_28|identity,mirp,spleen_28,public_anatomical,ct,identity,0,original_image_export_after_extraction,unavailable,unobserved,unobserved,source_or_configuration_outside_native_profile,5af5e3e3de4022d0a54afc4c095f5de460a682267f159ef31ca09280f710d6bc,,,,,,,,,,unobserved,unobserved,unobserved,,,
pyradiomics|synthetic_921101|identity,pyradiomics,synthetic_921101,synthetic,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,aa7e322e4c85ede8f4a64beed8710227f9b274e106b8ad30b345a0bcaa9f7bc6,0.0,0.0,0,0,0,0,0,0,1654,True,True,True,0,0,0
pyradiomics|synthetic_921101|identity,pyradiomics,synthetic_921101,synthetic,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,db685eec481dc136e0a910d2a6f3b5e4946a93120929cefabc3afaf8f82d373f,0.0,0.0,0,0,0,0,0,0,1654,True,True,True,0,0,0
pyradiomics|synthetic_921101|identity,pyradiomics,synthetic_921101,synthetic,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,389d702ff5ef4d4e668d723bbaea4885df3c5f2b058c308d86188e92e8798893,7.105427357601002e-15,0.0,0,0,0,0,0,0,1654,True,True,True,0,0,0
pyradiomics|synthetic_921101|cubic_1p3,pyradiomics,synthetic_921101,synthetic,mr,cubic_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,252d1cdc9e6cec0006dc7d365f5d79a2b76080b8de17f59ae440bf3a00f39820,8.192362705716001e-15,6.698257948301034e-09,0,0,0,0,0,0,2110,True,True,True,0,0,0
pyradiomics|synthetic_921101|cubic_1p3,pyradiomics,synthetic_921101,synthetic,mr,cubic_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,ad4f40c4c855c75cf79d981cf63326a0bcc7743994705217f635d14e12e0114e,8.192362705716001e-15,6.698257948301034e-09,0,0,0,0,0,0,2110,True,True,True,0,0,0
pyradiomics|synthetic_921101|cubic_1p3,pyradiomics,synthetic_921101,synthetic,mr,cubic_1p3,2,feature_input:original,satisfied,violated,blocked,,c5806a8523623acbea90a25f9a7baed2a62d1e0774e2c555f40efa7c852c4508,8.16830133022611e-15,2.4442670110147446e-12,0,0,0,0,0,0,2110,True,True,True,28,28,0
pyradiomics|synthetic_921101|linear_1p3,pyradiomics,synthetic_921101,synthetic,mr,linear_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,8f815927babba07631f27bde3f6a07dbb70bec5335af099781ce916b6f5b1a7c,8.192362705716001e-15,3.694822225952521e-13,0,0,0,0,0,0,2110,True,True,True,0,0,0
pyradiomics|synthetic_921101|linear_1p3,pyradiomics,synthetic_921101,synthetic,mr,linear_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,ae5a6e6db1b2e834ce4eea5223e98922f25f105cae99f6b564d189c8bf924e43,8.192362705716001e-15,3.694822225952521e-13,0,0,0,0,0,0,2110,True,True,True,0,0,0
pyradiomics|synthetic_921101|linear_1p3,pyradiomics,synthetic_921101,synthetic,mr,linear_1p3,2,feature_input:original,satisfied,violated,blocked,,bb2dda9f5febcec107be4b7bd8f7100809536a14ca92ef424c7fb8db4af3d308,8.16830133022611e-15,2.8421709430404007e-13,0,0,0,0,0,0,2110,True,True,True,28,28,0
pyradiomics|synthetic_921102|identity,pyradiomics,synthetic_921102,synthetic,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,8a121b05b8986bb0a7dc0892432272c8fd3128c7911de026ec3bb6299d607b16,0.0,0.0,0,0,0,0,0,0,2177,True,True,True,0,0,0
pyradiomics|synthetic_921102|identity,pyradiomics,synthetic_921102,synthetic,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,f0c04f31be646f1380ff30d9d0f618a99eae40a7da67a18f9d6ee9a7364e24fa,0.0,0.0,0,0,0,0,0,0,2177,True,True,True,0,0,0
pyradiomics|synthetic_921102|identity,pyradiomics,synthetic_921102,synthetic,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,0ca9bc01d6771fa9eb08c5f72af91c6ceedfe471365d0d1047f80232c7aad4ea,0.0,0.0,0,0,0,0,0,0,2177,True,True,True,0,0,0
pyradiomics|synthetic_921102|cubic_1p3,pyradiomics,synthetic_921102,synthetic,mr,cubic_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,2566571caf33bc0a97c8cb4db59b96d1a309cc57ab1f648b2c0335a9fc40f03f,1.2861976864971564e-14,6.178368039400084e-09,0,0,0,0,0,0,2651,True,True,True,0,0,0
pyradiomics|synthetic_921102|cubic_1p3,pyradiomics,synthetic_921102,synthetic,mr,cubic_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,aa6f9162ef78f005f1178b8e332691fbc3fec6534288f0f5d63bb55bd4ef6488,1.2861976864971564e-14,6.178368039400084e-09,0,0,0,0,0,0,2651,True,True,True,0,0,0
pyradiomics|synthetic_921102|cubic_1p3,pyradiomics,synthetic_921102,synthetic,mr,cubic_1p3,2,feature_input:original,satisfied,satisfied,requires_reextraction,,c9818314ae27b711c2e3e7745d6e274fc902e84b124c2718c14cb82f3bedbc37,1.0732941486359768e-14,1.8189894035458565e-12,0,0,0,0,0,0,2651,True,True,True,0,0,0
pyradiomics|synthetic_921102|linear_1p3,pyradiomics,synthetic_921102,synthetic,mr,linear_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,7c1a4452759b5a5059696b540d93d8a026396a99bfa26ce1bb4494d103c4cc25,1.2861976864971564e-14,4.263256414560601e-13,0,0,0,0,0,0,2651,True,True,True,0,0,0
pyradiomics|synthetic_921102|linear_1p3,pyradiomics,synthetic_921102,synthetic,mr,linear_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,f6a7e6d4c3014d15734328b12fbac79dea38f4be9c889b5dd1549328c985340e,1.2861976864971564e-14,4.263256414560601e-13,0,0,0,0,0,0,2651,True,True,True,0,0,0
pyradiomics|synthetic_921102|linear_1p3,pyradiomics,synthetic_921102,synthetic,mr,linear_1p3,2,feature_input:original,satisfied,satisfied,requires_reextraction,,1aa2bbf2347998055d5c2d0db0d3754149f5dd1e04fc2ec71088c8794ee301f6,1.0732941486359768e-14,3.979039320256561e-13,0,0,0,0,0,0,2651,True,True,True,0,0,0
pyradiomics|synthetic_921103|identity,pyradiomics,synthetic_921103,synthetic,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,ec9226d11149f2d80aad6c79639e0b83b3a0156616a456792fa39cb92a9e4f31,0.0,0.0,0,0,0,0,0,0,2629,True,True,True,0,0,0
pyradiomics|synthetic_921103|identity,pyradiomics,synthetic_921103,synthetic,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,b0dcee0178f6d4868445ba145a4d6b8ceb3b86b75590175104bdf38fed9537d3,0.0,0.0,0,0,0,0,0,0,2629,True,True,True,0,0,0
pyradiomics|synthetic_921103|identity,pyradiomics,synthetic_921103,synthetic,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,b4e34871d7fbe34cfb1dc123dd524aaf2f4bb82d6863621471253b178850460b,1.5888218580782548e-14,0.0,0,0,0,0,0,0,2629,True,True,True,0,0,0
pyradiomics|synthetic_921103|cubic_1p3,pyradiomics,synthetic_921103,synthetic,mr,cubic_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,ba3cda78208cc64c26c0aaaed7d766b21c4455ae876d7406b5cc18d470cd4b0a,6.439293542825908e-15,7.98462451712112e-09,0,0,0,0,0,0,4230,True,True,True,0,0,0
pyradiomics|synthetic_921103|cubic_1p3,pyradiomics,synthetic_921103,synthetic,mr,cubic_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,dfdfd63e069f0a0a5cf31d70d01dd3f42465775e96e340a46e670e33b00a7ca2,6.439293542825908e-15,7.98462451712112e-09,0,0,0,0,0,0,4230,True,True,True,0,0,0
